traversal,profile,method,n_runs,ape_raw_rmse_mean,ape_raw_rmse_std,ape_align_rmse_mean,ape_align_rmse_std,row_correct_fraction_mean,row_correct_fraction_std,failure_rate_mean,failure_rate_std,wrong_row_duration_sec_mean,wrong_row_duration_sec_std,cross_track_mean_mean,cross_track_mean_std,speed_mean_mean,speed_mean_std,accel_rms_mean,accel_rms_std
rh2,outage_10s,AMCL+NoisyGNSS,3,3.2453247182572365,0.8523554995919206,2.0332779027529293,0.18293249981431625,0.5355908552558238,0.04879449743583278,0.4644091447441761,0.048794497435832807,209.86652620633444,20.241855464422578,1.629061961292536,0.1265624825991884,0.6277963410863112,0.005856238805472333,0.5128741749412261,0.19436206125664196
rh2,outage_10s,NoisyGNSS,3,1.469914892241345,0.228481103527339,1.4453616933907274,0.23004878082818117,0.705982905982906,0.03149662525245859,0.294017094017094,0.0314966252524586,462.6666666666667,46.91363222869115,1.4749618048459137,0.030376320083557787,0.3406818091545345,0.020625505027768862,0.07919069470493915,0.018067132936375702
rh2,outage_10s,RTAB RGB+NoisyGNSS,3,40.046426487259374,1.070537664017192,8.05871182094108,0.4270773907797898,0.39657222461804204,0.018652002237087864,0.603427775381958,0.018652002237087826,263.20026659965515,2.933841298008415,6.316322115812508,0.3010873600447805,0.5911127608903134,0.011068601372756509,0.03224847238480654,0.0003145679175521968
rh2,outage_10s,RTAB RGBD+NoisyGNSS,3,58.640821627514356,24.175884722096594,8.90013585691156,0.44427021400929034,0.41673188339855005,0.002421187730539783,0.5832681166014498,0.0024211877305397567,259.7888126373291,1.039459284235533,6.7414944038210685,0.07879395256052876,0.6508358093845173,0.09779943427053141,1.0493078903128186,1.3563664370093445
rh2,outage_10s,SLPF,3,0.9896058729396118,0.07778866211100627,0.9062679173719701,0.09845366396372034,0.6853265479219677,0.03377829983331615,0.31467345207803227,0.03377829983331615,494.6666666666667,53.099487337973,1.4414092787949144,0.01649818533162936,0.17257800058306505,0.000230559218813815,0.030731442654810856,0.0001429621573687267
rh2,outage_20s,AMCL+NoisyGNSS,3,3.2453247182572365,0.8523554995919206,2.0332779027529293,0.18293249981431625,0.5355908552558238,0.04879449743583278,0.4644091447441761,0.048794497435832807,209.86652620633444,20.241855464422578,1.629061961292536,0.1265624825991884,0.6277963410863112,0.005856238805472333,0.5128741749412261,0.19436206125664196
rh2,outage_20s,NoisyGNSS,3,1.4688328373190858,0.23071468718124444,1.4436809263581811,0.23187916993722174,0.7036082474226805,0.032803922838551165,0.2963917525773196,0.032803922838551186,460.0,50.91168824543142,1.4778690140989224,0.030160751820257813,0.3401303943157344,0.021445596916765324,0.0791105768465914,0.018308238169526855
rh2,outage_20s,RTAB RGB+NoisyGNSS,3,40.046426487259374,1.070537664017192,8.05871182094108,0.4270773907797898,0.39657222461804204,0.018652002237087864,0.603427775381958,0.018652002237087826,263.20026659965515,2.933841298008415,6.316322115812508,0.3010873600447805,0.5911127608903134,0.011068601372756509,0.03224847238480654,0.0003145679175521968
rh2,outage_20s,RTAB RGBD+NoisyGNSS,3,58.640821627514356,24.175884722096594,8.90013585691156,0.44427021400929034,0.41673188339855005,0.002421187730539783,0.5832681166014498,0.0024211877305397567,259.7888126373291,1.039459284235533,6.7414944038210685,0.07879395256052876,0.6508358093845173,0.09779943427053141,1.0493078903128186,1.3563664370093445
rh2,outage_20s,SLPF,3,1.050035558087165,0.062252567701901095,0.9613438736799634,0.10221181832509206,0.6938083121289228,0.0361247488363814,0.30619168787107715,0.03612474883638145,481.3333333333333,56.78810517079161,1.4762741398679076,0.05230530364119702,0.1732574335163631,0.0002633163959056029,0.030883576470952592,0.0003014415316292064
