%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1756813475978871000,840,1756813475978871000,map,12.9201279282,0.106849523432,0.0,0.0,0.0,0.777479276254,0.628908558532,0.0109386163936,-0.029864223541,0.0,0.0,0.0,0.0,-0.029864223541,0.190378633974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00271926761085
1756813476778366000,841,1756813476778366000,map,13.0210513391,-0.394505089729,0.0,0.0,0.0,0.777832584212,0.628471535504,0.0111054546736,-0.0283910828688,0.0,0.0,0.0,0.0,-0.0283910828688,0.187559276025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00245676216801
1756813477579124000,842,1756813477579124000,map,13.0949043267,-0.840681626785,0.0,0.0,0.0,0.77656589581,0.630036038227,0.0122177199132,-0.0285999341063,0.0,0.0,0.0,0.0,-0.0285999341063,0.187702948961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00239027082942
1756813478447511000,843,1756813478447511000,map,13.1843538742,-1.37941902243,0.0,0.0,0.0,0.773376061843,0.633947526984,0.0115296332846,-0.028047870355,0.0,0.0,0.0,0.0,-0.028047870355,0.188296279304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00211963971905
1756813479178499000,844,1756813479178499000,map,13.259937417,-1.85240418925,0.0,0.0,0.0,0.77371136127,0.633538262019,0.0121332842402,-0.0279460067821,0.0,0.0,0.0,0.0,-0.0279460067821,0.186731351166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00201616854321
1756813479845280000,845,1756813479845280000,map,13.3149196012,-2.26215059975,0.0,0.0,0.0,0.768501210913,0.639848332674,0.0107515308501,-0.0275898339118,0.0,0.0,0.0,0.0,-0.0275898339118,0.181798720067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018492481095
1756813480711917000,846,1756813480711917000,map,13.395855775,-2.79768002363,0.0,0.0,0.0,0.760704127595,0.649098783129,0.0103002597658,-0.0275217790113,0.0,0.0,0.0,0.0,-0.0275217790113,0.179438451931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00259555006881
1756813481977919000,847,1756813481977919000,map,13.5085583673,-3.56259010768,0.0,0.0,0.0,0.767713092092,0.640793732983,0.0137660616486,-0.0262828649425,0.0,0.0,0.0,0.0,-0.0262828649425,0.182260866851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00956081767635
1756813482978535000,848,1756813482978535000,map,13.6298996363,-4.23593111409,0.0,0.0,0.0,0.770031099071,0.638006352996,0.0219560737398,-0.0252534093791,0.0,0.0,0.0,0.0,-0.0252534093791,0.188695872926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083779173823
1756813483711474000,849,1756813483711474000,map,13.6757293028,-4.72688197679,0.0,0.0,0.0,0.765083864975,0.643930648095,0.0232861231024,-0.0237302372573,0.0,0.0,0.0,0.0,-0.0237302372573,0.18506916289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00632430337635
