index,rgb_image,depth_image,lidar_csv,latitude,longitude,odom_pos_x,odom_pos_y,odom_pos_z,odom_orient_x,odom_orient_y,odom_orient_z,odom_orient_w,master_topic
1311,rgb/rgb_01311.png,depth/depth_01311.png,lidar/lidar_01311.csv,53.26812032162142,-0.5245836567662248,66.07633124349789,78.30211414576051,0.0,0.0,0.0,-0.5737387009743495,0.8190384014222202,/gps/filtered
1312,rgb/rgb_01312.png,depth/depth_01312.png,lidar/lidar_01312.csv,53.26812127541848,-0.5245839027410568,66.07633124349789,78.30211414576051,0.0,0.0,0.0,-0.5737387009743495,0.8190384014222202,/gps/filtered
1313,rgb/rgb_01313.png,depth/depth_01313.png,lidar/lidar_01313.csv,53.2681224588784,-0.5245841347824292,66.04277119169244,78.39464359424159,0.0,0.0,0.0,-0.5729903280359143,0.8195621294186886,/gps/filtered
1314,rgb/rgb_01314.png,depth/depth_01314.png,lidar/lidar_01314.csv,53.268123240271244,-0.5245827238899814,65.9870348386425,78.54733313620575,0.0,0.0,0.0,-0.5717651499019296,0.8204173409659403,/gps/filtered
1315,rgb/rgb_01315.png,depth/depth_01315.png,lidar/lidar_01315.csv,53.26812417003294,-0.5245824720193308,65.94207287209152,78.6694039959516,0.0,0.0,0.0,-0.5707686408806248,0.8211109295261416,/gps/filtered
1316,rgb/rgb_01316.png,depth/depth_01316.png,lidar/lidar_01316.csv,53.26812620058665,-0.5245831617115013,65.85109650483933,78.91322024349573,0.0,0.0,0.0,-0.5691416024627831,0.8222395249233008,/gps/filtered
1317,rgb/rgb_01317.png,depth/depth_01317.png,lidar/lidar_01317.csv,53.26812679469197,-0.5245832203247249,65.79421934619108,79.06439548329506,0.0,0.0,0.0,-0.568744377774512,0.8225143358932312,/gps/filtered
1318,rgb/rgb_01318.png,depth/depth_01318.png,lidar/lidar_01318.csv,53.26813256102387,-0.5245823058308061,65.59681134135667,79.58092441217546,0.0,0.0,0.0,-0.5692663366629085,0.8221531718252945,/gps/filtered
1319,rgb/rgb_01319.png,depth/depth_01319.png,lidar/lidar_01319.csv,53.26813326295982,-0.5245825397320898,65.5279475670406,79.76404236941987,0.0,0.0,0.0,-0.5681705688506323,0.822910812112679,/gps/filtered
1320,rgb/rgb_01320.png,depth/depth_01320.png,lidar/lidar_01320.csv,53.26813607950912,-0.5245828687888578,65.4475221426167,79.97652359931193,0.0,0.0,0.0,-0.5650904182877862,0.8250289807996656,/gps/filtered
1321,rgb/rgb_01321.png,depth/depth_01321.png,lidar/lidar_01321.csv,53.26813660997881,-0.5245832561509789,65.38923908962623,80.12828295613853,0.0,0.0,0.0,-0.56525247757641,0.8249179574925801,/gps/filtered
1322,rgb/rgb_01322.png,depth/depth_01322.png,lidar/lidar_01322.csv,53.26813914158433,-0.5245842060472818,65.3076987030873,80.33882692789385,0.0,0.0,0.0,-0.5634021531066575,0.8261827968886682,/gps/filtered
1323,rgb/rgb_01323.png,depth/depth_01323.png,lidar/lidar_01323.csv,53.268139618118106,-0.524584124345743,65.24915767568834,80.48928549787142,0.0,0.0,0.0,-0.5621887436802931,0.8270089579195462,/gps/filtered
1324,rgb/rgb_01324.png,depth/depth_01324.png,lidar/lidar_01324.csv,53.26814200547072,-0.5245848376837015,65.16544607143892,80.701607589358,0.0,0.0,0.0,-0.5612429267483469,0.827651120445656,/gps/filtered
1325,rgb/rgb_01325.png,depth/depth_01325.png,lidar/lidar_01325.csv,53.268143232837986,-0.5245846593928918,65.10509908584828,80.854116200711,0.0,0.0,0.0,-0.5601918940999988,0.8283628684246148,/gps/filtered
1326,rgb/rgb_01326.png,depth/depth_01326.png,lidar/lidar_01326.csv,53.26814582224969,-0.5245852445973562,65.02142204536032,81.063653870198,0.0,0.0,0.0,-0.5583395398950171,0.8296125349763109,/gps/filtered
1327,rgb/rgb_01327.png,depth/depth_01327.png,lidar/lidar_01327.csv,53.2681464921909,-0.524585276310995,65.02142204536032,81.063653870198,0.0,0.0,0.0,-0.5583395398950171,0.8296125349763109,/gps/filtered
1328,rgb/rgb_01328.png,depth/depth_01328.png,lidar/lidar_01328.csv,53.268147088050135,-0.524585489446749,64.93584856836702,81.27573280108162,0.0,0.0,0.0,-0.5567086092244876,0.8307078454037476,/gps/filtered
1329,rgb/rgb_01329.png,depth/depth_01329.png,lidar/lidar_01329.csv,53.26814771467874,-0.5245859981550773,64.93584856836702,81.27573280108162,0.0,0.0,0.0,-0.5567086092244876,0.8307078454037476,/gps/filtered
1330,rgb/rgb_01330.png,depth/depth_01330.png,lidar/lidar_01330.csv,53.26814869442266,-0.524586013774754,64.8996731958633,81.3645564811121,0.0,0.0,0.0,-0.5559828437698223,0.8311937664790451,/gps/filtered
1331,rgb/rgb_01331.png,depth/depth_01331.png,lidar/lidar_01331.csv,53.268149092060206,-0.5245860771939803,64.8996731958633,81.3645564811121,0.0,0.0,0.0,-0.5559828437698223,0.8311937664790451,/gps/filtered
1332,rgb/rgb_01332.png,depth/depth_01332.png,lidar/lidar_01332.csv,53.26814965408617,-0.524586438360426,64.78883243517238,81.63306531305459,0.0,0.0,0.0,-0.5553155961444121,0.8316396988352446,/gps/filtered
1333,rgb/rgb_01333.png,depth/depth_01333.png,lidar/lidar_01333.csv,53.26815003674382,-0.5245867985780381,64.78883243517238,81.63306531305459,0.0,0.0,0.0,-0.5553155961444121,0.8316396988352446,/gps/filtered
