%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1756813292512380000,351,1756813292512380000,map,7.76344682282,-0.457306244847,0.0,0.0,0.0,0.780677275203,0.624934390142,0.0652541007754,0.00714986819278,0.0,0.0,0.0,0.0,0.00714986819278,0.0747885745849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00279666456621
1756813293513077000,352,1756813293513077000,map,7.84918229589,-1.04052147854,0.0,0.0,0.0,0.758073869813,0.652168695896,0.08033504467,0.0126775206153,0.0,0.0,0.0,0.0,0.0126775206153,0.0756586813931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00272298365359
1756813294579802000,353,1756813294579802000,map,7.94725810243,-1.73095355971,0.0,0.0,0.0,0.759008805992,0.651080357887,0.078063586164,0.0125084303964,0.0,0.0,0.0,0.0,0.0125084303964,0.0758451176386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00349661355734
1756813295512582000,354,1756813295512582000,map,8.02300722362,-2.29168917715,0.0,0.0,0.0,0.760447335267,0.649399607549,0.070462948727,0.0100131464182,0.0,0.0,0.0,0.0,0.0100131464182,0.0750381320041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00325579728813
1756813296448645000,355,1756813296448645000,map,8.11048256753,-2.90301087484,0.0,0.0,0.0,0.759225128489,0.650828091182,0.0461709652525,0.00220382852312,0.0,0.0,0.0,0.0,0.00220382852312,0.0746475379864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00290198697771
1756813297379724000,356,1756813297379724000,map,8.18142363406,-3.46830267212,0.0,0.0,0.0,0.760408909154,0.649444601856,0.0361042215458,-0.00162848534096,0.0,0.0,0.0,0.0,-0.00162848534096,0.0757129491193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00270039623617
1756813298179161000,357,1756813298179161000,map,8.24408713166,-3.92130871976,0.0,0.0,0.0,0.766221000971,0.642577137526,0.0224898803543,-0.00578763078789,0.0,0.0,0.0,0.0,-0.0057876307879,0.0733227605388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00201098086527
1756813298979760000,358,1756813298979760000,map,8.30697996046,-4.37425159066,0.0,0.0,0.0,0.766551450826,0.642182897029,0.0188101757276,-0.00680802521633,0.0,0.0,0.0,0.0,-0.00680802521632,0.0736311559976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00162060188435
1756813299779197000,359,1756813299779197000,map,8.37540419579,-4.82549987209,0.0,0.0,0.0,0.768744293824,0.639556260788,0.0231263909567,-0.00533516014085,0.0,0.0,0.0,0.0,-0.00533516014085,0.0729657636582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00158607465561
1756813300845797000,360,1756813300845797000,map,8.4656975485,-5.43309515674,0.0,0.0,0.0,0.768460149976,0.639897646424,0.0189242546841,-0.00634001551018,0.0,0.0,0.0,0.0,-0.00634001551018,0.0725399619738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00253358284163
1756813301779071000,361,1756813301779071000,map,8.55620013175,-5.91453047946,0.0,0.0,0.0,0.769560679666,0.638573692155,0.0215046815447,-0.00652616516568,0.0,0.0,0.0,0.0,-0.00652616516568,0.0755523601212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00228418437896
1756813302979472000,362,1756813302979472000,map,8.64511907804,-6.60302123054,0.0,0.0,0.0,0.760971261728,0.648785587713,0.0302129157898,-0.00530679955632,0.0,0.0,0.0,0.0,-0.00530679955632,0.0784150758253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00524094331973
1756813303778866000,363,1756813303778866000,map,8.69728392871,-7.10038886032,0.0,0.0,0.0,0.757467789138,0.652872536119,0.0245988709335,-0.00650695450644,0.0,0.0,0.0,0.0,-0.00650695450644,0.0730146980982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00379167764206
